1.0143,0
2.0515,0
3.1236,0
4.0615,0
5.0219,0
6.0153,0
7.1353,0
8.1397,0
9.1011,0
10.043,0
11.018,0
12.092,61
13.062,60
14.047,59
15.055,58
16.125,57
17.146,58
18.079,58
19.011,58
20.009,59
21.086,60
22.009,60
23.108,60
24.031,61
25.022,61
26.135,61
27.103,61
28.132,61
29.077,61
30.138,61
31.095,61
32.129,61
33.023,61
34.079,61
35.143,61
36.13,62
37.019,62
38.085,62
39.11,62
40.038,63
41.064,63
42.055,64
43.132,65
44.025,66
45.078,66
46.032,67
47.053,68
48.084,69
49.075,69
50.098,69
51.14,70
52.093,71
53.025,71
54.151,71
55.114,72
56.033,73
57.057,73
58.091,74
59.148,75
60.154,77
61.054,76
62.141,77
63.081,77
64.017,77
65.036,76
66.117,76
67.083,76
68.09,77
69.071,78
70.122,77
71.044,76
72.06,74
73.137,75
74.058,76
75.095,76
76.01,75
77.054,73
78.168,72
79.159,71
80.11,72
81.054,73
82.193,74
83.127,73
84.15,73
