1.0905,0
2.0939,0
3.1167,0
4.0347,0
5.1394,0
6.0937,0
7.0858,0
8.0767,0
9.0786,0
10.005,0
11.13,0
12.12,69
13.12,69
14.097,68
15.026,67
16.046,68
17.017,68
18.023,69
19.099,69
20.087,68
21.126,67
22.033,68
23.096,69
24.153,70
25.058,70
26.091,71
27.128,71
28.004,71
29.11,72
30.042,72
31.086,71
32.072,71
33.077,70
34.107,70
35.114,70
36.057,69
37.065,68
38.084,68
39.042,68
40.016,68
41.053,68
42.071,67
43.146,66
44.06,65
45.118,65
46.131,65
47.048,66
48.006,66
49.152,68
50.066,68
51.039,68
52.138,69
53.052,69
54.087,70
55.131,70
56.022,70
57.051,70
58.107,70
59.151,70
60.013,70
61.091,70
62.087,70
63.13,70
64.034,70
65.115,71
66.06,71
67.145,71
68.019,71
69.075,71
70.089,70
71.134,70
72.02,69
73.078,69
74.102,68
75.137,67
76.047,66
77.059,67
78.083,67
79.124,67
80.014,67
81.095,67
82.004,68
83.058,69
84.037,69
85.156,67
86.082,67
87.059,66
88.094,67
89.013,67
90.038,67
91.064,66
92.074,65
93.146,65
94.093,65
95.124,64
96.06,65
97.071,65
98.17,65
99.115,64
100.16,64
101.06,64
