1.114,0
2.0817,0
3.0101,0
4.0698,0
5.1157,0
6.0817,0
7.0203,0
8.1359,0
9.0956,0
10.086,0
11.075,0
12.081,50
13.038,50
14.026,51
15.042,51
16.104,52
17.046,52
18.139,52
19.126,53
20.06,53
21.103,53
22.019,54
23.045,53
24.128,52
25.079,52
26.126,53
27.004,53
28.05,53
29.105,53
30.03,54
31.038,55
32.126,56
33.015,56
34.056,56
35.059,57
36.132,58
37.044,58
38.048,59
39.106,60
40.107,61
41.018,61
42.09,62
43.086,63
44.149,64
45.005,65
46.06,65
47.104,66
48.12,67
49.138,67
50.042,67
51.068,68
52.106,69
53.133,69
54.12,69
55.003,70
56.009,70
57.026,69
58.066,69
59.138,71
60.049,71
61.128,69
62.005,69
63.113,69
64.02,68
65.084,68
66,67
67.044,66
68.11,65
69.005,64
70.114,63
71.033,63
72.045,62
73.082,63
74.09,64
75.111,64
76.031,64
77.051,65
78.107,65
79.149,66
80.043,66
81.097,67
82.109,68
83.048,69
84.106,69
85.106,69
86.038,68
87.091,69
88.005,69
89.141,69
90.018,68
91.033,67
92.107,67
93.018,67
94.106,67
95.04,66
96.028,66
97.046,65
98.052,65
99.059,65
100.1,65
101.05,66
102.11,66
103,67
104.01,66
105.06,67
106.1,68
107.03,69
108.08,68
109.1,69
110.13,68
111.02,67
112.1,66
113.04,65
114.09,64
115.01,63
116.04,62
117.08,61
118.09,60
119.11,59
120.14,60
121.04,59
122.12,59
123.05,60
