1.0022,0
2.084,0
3.0446,0
4.0636,0
5.0979,0
6.0279,0
7.1118,0
8.0532,0
9.1161,0
10.001,0
11.026,0
12.103,0
13.096,0
14.001,0
15.081,0
16.047,0
17.136,0
18.056,50
19.154,51
20.033,51
21.09,58
22.054,58
23.002,58
24.11,60
25.078,59
26.056,59
27.015,61
28.104,60
29.04,60
30.019,62
31.154,61
32.107,61
33.053,64
34.023,63
35.139,64
36.095,64
37.051,64
38.136,64
39.104,65
40.042,64
41.132,63
42.09,68
43.037,66
44.141,63
45.103,63
46.064,62
47.085,62
48.027,62
49.115,62
50.126,62
51.076,62
52.07,62
53.143,62
54.089,62
55.13,62
56.038,62
57.074,62
58.124,62
59.055,62
60.008,62
61.132,62
62.07,62
63.015,62
64.09,62
65.142,62
66.084,62
67.163,62
68.129,62
69.04,62
70.153,62
71.136,51
72.078,51
73.038,51
74.05,51
75.029,51
76.074,51
77.007,51
78.041,51
79.094,51
80.013,51
81.114,51
82.111,51
