1.1294,0
2.1344,0
3.1411,0
4.0837,0
5.0728,0
6.0487,0
7.0945,0
8.0626,0
9.0954,0
10.004,0
11.152,73
12.093,73
13.049,73
14.087,73
15.063,72
16.037,71
17.027,72
18.067,71
19.104,70
20.03,69
21.055,68
22.131,67
23.017,66
24.091,67
25.141,68
26.039,68
27.032,66
28.024,65
29.078,66
30.103,66
31.025,65
32.054,64
33.079,64
34.131,65
35.138,65
36.078,66
37.15,66
38.023,66
39.04,65
40.134,66
41.054,66
42.058,67
43.082,67
44.106,67
45.126,66
46.151,65
47.044,64
48.045,65
49.111,65
50.003,64
51.04,65
52.051,66
53.105,66
54.079,66
55.159,67
56.059,68
57.117,69
58.009,69
59.059,70
60.087,69
61.073,68
62.097,68
63.049,69
64.005,68
65.039,70
66.109,70
67.116,70
68.14,69
69.007,69
