1.0092,0
2.135,0
3.0976,0
4.137,0
5.1304,0
6.119,0
7.1061,0
8.0983,0
9.1041,0
10.124,0
11.109,0
12.065,78
13.071,78
14.054,78
15.089,78
16.09,78
17.091,78
18.044,78
19.091,78
20.139,78
21.011,78
22.084,78
23.023,77
24.073,77
25.094,77
26.008,77
27.013,76
28.058,76
29.017,75
30.036,75
31.106,75
32.015,75
33.103,74
34.023,73
35.019,72
36.089,71
37.164,70
38.037,69
39.093,68
40.158,68
41.07,67
42.042,67
43.119,68
44.061,69
45.117,70
46.126,70
47.011,70
48.044,71
49.065,71
50.088,73
51.105,73
52.158,73
53.063,73
54.115,72
55.051,72
56.149,71
57.048,71
58.016,71
59.026,71
60.083,71
61.144,71
62.007,71
63.04,71
64.124,71
65.053,71
66.094,72
67.023,72
68.086,72
69.027,72
70.089,72
71.161,72
72.051,71
73.116,71
74.039,70
75.111,70
76.021,70
77.081,70
78.148,70
79.019,70
80.146,70
81.082,69
82.14,68
83.002,68
84.029,67
85.002,67
86.054,67
87.072,67
88.149,67
89.07,68
90.117,68
91.019,69
92.069,69
93.148,70
94.036,70
95.082,70
96.131,70
97.03,70
98.064,70
99.079,70
100.09,70
101.12,70
102.04,70
103.08,70
104.12,70
105.03,70
106.07,70
107.08,69
108.18,69
109.09,68
110.03,68
111.05,68
112.09,67
113.04,68
114.03,68
115.08,68
116.01,68
117.15,66
118.04,66
119.09,65
120.13,65
121.01,64
122.03,63
123.15,62
124.06,62
125.07,62
126.11,61
127.03,60
128.09,60
129.14,60
130.05,59
131.11,59
132.02,58
133.06,58
134.14,57
135.13,57
136.09,56
137.1,56
138.14,56
139.09,56
140.12,55
141.06,55
142.09,55
143.11,56
144.17,56
145.05,56
146.11,55
147,55
148.03,56
149.01,56
150.09,56
151.27,55
152.13,55
153.13,54
154.06,53
155.08,53
156.04,53
157.06,52
158.02,52
159.1,53
160.04,53
161.06,53
162.14,54
163.05,54
164.1,54
165.01,55
166.09,55
167.03,56
168.13,56
169.05,56
170.12,56
