1.092,0
2.018,0
3.0361,0
4.0345,0
5.0195,0
6.0194,0
7.0503,0
8.0222,0
9.0579,0
10.134,0
11.12,0
12.059,0
13.054,0
14.056,69
15.034,69
16.102,69
17.115,69
18.145,69
19.021,69
20.048,69
21.15,69
22.104,69
23.044,69
24.113,69
25.072,69
26.013,69
27.15,68
28.119,68
29.102,68
30.079,68
31.032,68
32.117,68
33.088,68
34.017,68
35.116,68
36.022,68
37.115,67
38.042,67
39.138,66
40.103,66
41.031,65
42.134,65
43.125,65
44.064,64
45.131,63
46.05,63
47.13,63
48.087,62
49.015,62
50.052,62
51.118,61
52.086,60
53.065,60
54.139,60
55.024,59
56.011,60
57.116,60
58.063,62
59.156,62
60.083,62
