1.11,0
2.056,0
3.1047,0
4.0486,0
5.1107,0
6.0451,0
7.1335,0
8.0293,0
9.0917,0
10.014,0
11.029,0
12.109,0
13.053,0
14.085,0
15.046,0
16.113,0
17.057,0
18.136,0
19.063,0
20.023,0
21.074,0
22.081,0
23.081,0
24.104,0
25.019,0
26.146,0
27.076,67
28.021,67
29.076,67
30.032,67
31.133,67
32.071,67
33.048,67
34.159,70
35.1,70
36.058,69
37.152,68
38.098,67
39.059,67
40.036,67
41.083,69
42.011,65
43.103,67
44.037,67
45.15,68
46.096,65
47.047,67
48.143,64
49.089,66
50.047,68
51.157,66
52.087,68
53.061,69
54.006,69
55.104,67
56.047,67
57.021,68
58.132,67
59.078,66
60.034,67
61.013,66
62.111,66
63.058,67
64.014,67
65.097,67
66.04,68
67.134,68
68.095,68
69.05,68
70.151,68
71.128,58
72.074,58
73.007,50
74.097,50
75.057,50
76.15,52
77.098,52
78.027,58
79.124,56
80.062,65
81.007,68
82.103,68
83.045,69
84.127,69
85.084,72
86.042,72
87.144,72
88.074,72
89.044,70
90.006,68
91.12,68
92.075,74
93.003,74
94.11,74
95.051,74
96.165,74
97.11,74
98.07,74
99.016,74
100.14,74
101.09,60
102.05,60
103.14,60
104.08,60
105.03,60
106.15,67
107.06,67
108.1,67
109.09,54
110.04,52
111,52
112.1,52
113.06,52
114.02,52
115.13,53
116.08,53
117.03,54
118.14,54
119.08,59
120.03,59
121.14,59
122.09,59
123.05,59
124.01,59
125.11,59
126.07,59
127.04,59
128.14,59
129.1,59
130.07,59
131.05,59
132.14,59
133.07,59
134.01,59
135.12,68
136.05,68
137.01,68
138.14,66
139.08,66
140.03,66
141.13,70
142.09,70
143.04,68
144.02,69
145.14,69
146.09,69
147.06,58
148.02,58
149.1,56
150.08,60
151.03,58
152.1,54
153.05,54
154.02,62
155.15,62
156.09,62
157.05,61
158.14,54
159.07,62
160.06,62
161.01,63
162.15,60
163.1,60
164.07,64
165.17,70
166.12,70
167.07,68
168.03,69
169.13,69
170.07,71
171.02,71
172.13,68
173.11,71
174.05,71
175.01,71
176.11,60
177.14,61
178.03,60
179.08,59
180.13,59
181.01,64
182.05,64
183.06,72
184.13,72
185.07,69
186.01,69
187.13,69
188.11,68
189.07,67
190.03,67
191.01,72
192.14,70
193.12,70
194.07,70
195.04,61
196.02,61
197.08,61
198.13,61
199.03,61
200.07,61
201.15,61
202.12,61
203.07,61
204.02,61
205.12,61
206.08,61
207.02,61
208.12,61
209.09,61
210.04,61
211.16,61
212.1,61
213.06,61
214.02,61
215.12,61
216.07,61
217.03,61
218.1,61
219.15,61
220.06,50
221.03,50
222.13,57
223.06,62
224.03,66
225.15,66
226.1,68
227.06,68
228.15,71
229.11,71
230.07,69
231.03,68
232.01,68
233.11,67
234.07,65
235.01,67
236.11,67
237.05,64
238.02,64
239.11,66
240.07,59
241.02,58
242.12,57
243.05,58
244.16,58
245.1,57
246.07,58
247.03,65
248.14,65
249.14,65
250.47,63
251.09,58
252.12,58
253.02,58
254.07,58
255.12,58
256.03,58
257.08,58
258.15,52
259.11,52
260.1,53
261.06,53
