1.0257,0
2.0199,0
3.1292,0
4.0859,0
5.0376,0
6.1358,0
7.0797,0
8.0491,0
9.1363,0
10.1,0
11.061,70
12.019,71
13.11,71
14.069,70
15.128,71
16.079,70
17.055,69
18.111,69
19.032,71
20.123,72
21.129,71
22.144,72
23.096,73
24.088,74
25.107,75
26.102,77
27.065,78
28.058,78
29.033,79
30.006,78
31.014,79
32.009,80
33.011,79
34.01,78
35.113,78
36.102,78
37.075,77
38.093,76
39.078,76
40.076,76
41.066,76
42.047,77
43.135,77
44.004,77
45.012,76
46.138,76
47.126,74
48.118,74
49.103,74
50.086,74
51.067,73
52.06,73
53.056,73
54.059,73
55.06,73
56.066,73
57.084,73
58.151,73
59.027,73
60.016,73
61.047,73
62.037,73
63.021,73
64.009,72
65.141,72
66.008,73
67.145,73
68.006,73
69.114,73
70.066,72
71.087,72
72.1,72
73.096,71
74.095,70
75.105,70
76.087,70
77.088,70
78.114,69
79.13,69
80.123,69
81.13,69
82.002,68
83.137,68
84.008,68
85.134,68
86.142,68
87.142,68
88.117,68
89.115,68
90.1,68
91.108,68
92.139,68
93.128,68
94.134,68
95.132,68
96.115,68
97.118,69
98.114,69
99.131,69
100.12,69
101,70
102,71
103.12,71
104.09,72
105.08,72
106,72
107.13,72
108.14,71
109.1,71
110.07,71
111.07,71
112.04,70
113.03,69
114.02,68
115.01,67
116.01,66
117.02,66
118.01,66
119.01,66
120.02,65
121.02,64
122.02,63
123.04,62
124.05,62
125.13,61
126,60
127.02,61
128.04,61
129.01,61
130.14,61
131.12,63
132.08,62
133.08,61
134.09,61
135.1,61
136.11,60
137.14,61
138,61
139.11,61
140.13,62
141.13,62
142.12,62
143.13,62
144.12,62
145.11,62
146.1,62
147.05,62
148.05,62
149.07,62
150.07,61
151.09,61
152.11,61
153.09,61
154.11,60
155.09,59
156.07,58
157.08,57
158.08,58
159.09,58
160.1,59
161.09,58
162.06,57
163.06,56
164.02,55
165.14,56
166.1,55
167.12,54
168.1,55
169.09,55
170.07,55
171.05,54
172.02,55
173.02,55
174.13,57
175.13,57
176.12,58
177.11,57
178.12,58
179.11,57
180.13,58
181,58
182,60
183.02,61
184.14,61
185.13,62
186.09,63
187.1,64
188.06,65
189.04,64
190.03,64
191.04,65
192.02,64
193.04,63
194.05,62
195.05,61
196.03,60
197,60
198,61
199.01,62
200.14,61
201.13,61
202.15,63
203.12,63
204.14,64
205.11,65
206.12,66
207.11,67
208.09,68
209.1,69
210.09,70
211.08,71
212.04,71
213.01,71
214.12,71
215.08,71
216.07,71
217.03,71
218.03,71
219.13,71
220.12,71
221.14,71
222.14,70
223.12,70
224.13,70
225.11,70
226.1,70
227.09,70
228.07,70
229.02,70
230.13,70
231.13,70
232.12,70
233.12,70
234.12,70
235.11,70
236.1,70
237.08,70
238.1,70
239.05,70
240.02,69
241.14,69
242.13,68
243.11,68
244.11,69
245.11,69
246.09,69
247.08,68
248.07,67
249.02,66
250.13,66
251.09,67
252.09,67
253.09,66
254.05,66
255.03,66
256.01,65
257.02,64
258.02,63
259.15,63
260.11,63
261.11,64
262.1,63
263.12,63
264.12,64
265.11,65
266.11,65
267.08,65
268.07,64
269.04,63
270.03,62
271.02,61
272,60
273,60
274.12,61
275.12,60
276.11,59
277.12,58
278.12,58
279.11,59
280.12,59
281.09,60
282.11,60
283.08,59
284.09,60
285.05,60
286.08,60
287.08,61
288.06,61
289.03,61
290.02,60
291.13,60
292.12,59
293.01,59
294.13,60
295.14,61
296.14,61
297.12,61
298.13,60
299.13,59
300.11,58
301.1,59
302.07,59
303.07,58
304.03,57
305,57
306.13,58
307.14,58
308,58
309.01,58
310.01,59
311.11,60
312.12,61
313.09,62
314.1,63
315.09,64
316.1,64
317.08,63
318.1,63
319.12,62
320.11,61
321.1,61
322.09,60
323.09,60
324.1,61
325.08,61
326.07,61
327.08,61
328.03,61
329.05,61
330.04,61
331.04,61
332.03,61
333.04,61
334.03,61
335.01,61
336.01,61
337.13,61
338.11,61
339.11,61
340.11,61
341.09,61
342.09,61
343.09,61
344.1,61
345.08,61
346.06,61
347.06,61
348.05,61
349.02,61
350,61
351.11,61
352.09,61
353.08,61
354.1,61
355.03,61
356.01,61
357.03,60
358.05,60
359.04,60
360.13,61
361.12,61
362.11,61
363.11,61
364.13,62
365,63
366,64
367.01,64
368.01,63
369,63
370.01,63
371.03,63
372.03,63
373.04,63
374.04,63
375.06,63
376.06,63
377.06,63
378.07,63
379.04,64
380.04,64
381.03,64
382.05,64
383.04,65
384.05,66
385.05,66
386.06,66
387.05,65
388.05,64
389.03,64
390.05,64
391.04,63
392.07,63
393.05,63
394.04,63
395.03,63
396.03,63
397.05,63
398.04,63
399.06,63
400.06,63
401.05,63
402.05,63
403.06,63
404.05,63
405.07,63
406.07,63
407.08,63
408.04,63
409.05,63
410.05,63
411.04,63
412.02,63
413.13,63
414.1,63
415.07,63
416.08,63
417.09,63
418.1,63
419.09,63
420.11,63
421.09,63
422.1,63
423.09,63
424.08,63
425.07,63
426.08,63
427.08,63
428.08,63
429.08,63
430.08,63
431.04,63
432.05,63
433.03,63
434.03,63
435.03,63
436.01,63
437.01,63
438.14,63
439.13,63
440.14,63
441.13,63
442.1,63
443.12,63
444.1,63
445.06,63
446.07,63
447.04,63
448.03,63
449.04,63
450.03,63
451.02,63
452.02,63
453.02,63
454.02,63
455.01,63
456,63
457,63
458.15,63
459.14,63
460.01,63
461,63
462.12,63
463.13,63
464.11,63
465.1,63
466.11,63
467.11,63
468.13,63
469.12,63
470.12,63
471.1,63
472.07,63
473.05,63
474.05,63
475.05,63
476.07,63
477.08,63
478.06,63
479.08,63
480.09,63
481.08,63
482.08,63
483.06,63
484.06,63
485.07,63
486.1,63
487.1,63
488.1,63
489.08,63
490.08,63
491.08,63
492.04,63
493.04,63
494.02,63
495.13,63
496.13,63
497.13,63
498.14,63
499.14,63
500.13,63
501.13,63
502.14,63
503.01,63
504.03,63
505.01,63
506.02,63
507.01,63
508.13,63
509.11,63
510.11,63
511.12,63
512.1,63
513.1,63
514.1,63
515.09,63
516.1,63
517.08,63
518.1,63
519.07,64
520.08,64
521.06,64
522.05,63
523.05,63
524.04,62
525.05,62
526.06,62
527.06,62
528.07,63
529.06,63
530.08,64
531.11,64
532.13,65
533.11,65
534.11,66
535.12,66
536.12,67
537.12,68
538.12,68
539.13,69
540.14,69
541,69
542.01,68
543.04,68
544.03,68
545.04,67
546.06,67
547.09,68
548.09,68
549.07,68
550.1,69
551.11,69
552.09,70
553.1,71
554.11,72
555.12,72
556.11,72
557.11,72
558.1,72
559.1,72
560.12,72
561.13,72
562.14,72
563.02,72
564.04,72
565.06,72
566.06,72
567.05,72
568.06,72
569.08,72
570.07,72
571.09,72
572.1,72
573.08,72
574.09,72
575.1,72
576.11,72
577.1,72
578.09,72
579.11,72
580.12,71
581.13,71
582.14,71
583.13,71
584.14,71
585.01,71
586.01,71
587.01,71
588.02,71
589.03,71
590.02,71
591,71
592,71
593.03,71
594.02,71
595.02,71
596.04,71
597.06,71
598.05,71
599.05,71
600.07,71
601.06,71
602.05,71
603.06,71
604.07,71
605.06,71
606.05,71
607.02,71
608.03,71
609.05,71
610.04,71
611.04,71
612.02,71
613.04,71
614.04,71
615.04,71
616.02,71
617.02,71
618.02,71
619.02,71
620.03,71
621.03,71
622.05,71
623.04,71
624.13,71
625.14,71
626.01,71
627,71
628.14,71
629.15,71
630.14,71
631.01,71
632,71
633.03,71
634.03,71
635.04,71
636.04,71
637.04,71
638.03,71
639.02,71
640.02,71
641,71
642.14,71
643,71
644.01,71
645.02,71
646.01,71
647.03,71
648.03,71
649.04,71
650.06,71
651.06,71
652.06,71
653.08,71
654.09,71
655.1,71
656.07,71
