1.1131,0
2.1233,0
3.116,0
4.0714,0
5.0258,0
6.0132,0
7.1048,0
8.036,0
9.0586,0
10.12,0
11.03,0
12.122,0
13.081,0
14.084,0
15.105,0
16.134,0
17.149,0
18.137,0
19.146,0
20.119,0
21.001,0
22.005,0
23.062,60
24.122,60
25.042,60
26.129,61
27.024,61
28.078,62
29.132,62
30.057,62
31.091,63
32.142,64
33.066,65
34.15,66
35.038,66
36.086,67
37.088,68
38.16,68
39.049,68
40.126,68
41.018,67
42.011,67
43.079,67
44.095,67
45.117,67
46.054,67
47.091,67
48.094,67
49.131,67
50.061,67
51.103,66
52.013,66
53.069,67
54.138,67
55.078,67
56.011,66
57.02,66
58.029,65
59.074,63
60.062,63
61.068,63
62.103,63
63.026,63
64.082,63
65.122,63
66.086,62
67.034,62
68.06,61
69.132,61
70.029,61
71.091,62
72.002,62
73.087,62
74.133,62
75.039,61
76.114,61
77.008,60
78.079,60
79.126,59
80.018,59
81.087,59
82.132,58
83.088,57
84.072,57
85.036,58
86.006,57
87.076,58
88.017,59
89.102,60
90.054,60
91.078,59
92.132,60
93.093,60
94.013,61
95.07,61
96.016,62
97.132,63
98.021,63
99.075,63
100.04,64
101.07,64
102.13,63
103.05,63
104.11,63
105,63
106.06,63
107.1,63
108.01,63
109.11,63
110.05,63
111.09,63
112.03,63
113.07,63
114.06,63
115.13,63
116.04,63
117.07,63
118.15,62
119.07,62
120.13,62
121.06,62
122.11,62
123.02,63
124.05,63
125.13,63
126.02,63
127.09,62
128.13,62
129.05,61
130.06,61
131.02,60
132.06,59
133.12,60
134.04,60
135.1,60
136.13,61
137.02,61
138.07,61
139.01,61
140.06,61
141.14,61
142.01,60
143.01,60
144.09,60
145.11,60
146.06,60
147.09,61
148.01,61
149.1,61
150.04,61
151.09,61
152.11,61
153.02,60
154.1,60
155.12,59
156,58
157.03,57
158.09,57
159.15,56
160.04,56
161.1,56
162.03,57
163.12,57
164.04,57
165.1,56
166.05,56
167.14,56
168.04,56
169.06,55
170.12,54
171.04,54
172.08,53
173.15,53
174.11,54
175.12,54
176.03,55
177.07,55
178.13,56
179.06,56
180.06,57
181.01,57
182.05,58
183.11,58
184.04,58
185.16,59
186.08,59
187.04,59
188.06,59
189.12,60
190.06,60
191.01,60
192.18,61
193.12,62
194.03,62
195.08,62
196.07,61
197.14,60
198.05,61
199.14,61
200.1,62
201.12,64
202.15,65
203.07,65
204.01,66
205.08,66
206.1,67
207.01,68
208.11,68
209.05,69
210.13,69
211.1,70
212.01,70
213.08,71
214.01,71
215.08,72
216.01,73
217.06,73
218.12,73
219.04,73
220.12,73
221.1,73
222.06,73
223.05,73
224.14,73
225.04,73
226.11,73
227.03,72
228.11,72
229.03,72
230.17,72
231.07,72
232.03,72
233.1,72
234.03,72
235.1,72
236.14,72
237.06,72
238.16,72
239.13,72
240.05,72
241.1,72
242,72
243.07,72
244.14,72
245.06,72
246.16,72
247.08,72
248.13,71
249.05,71
250.13,71
251.04,71
252.05,71
253.15,71
254.07,71
255.06,71
256.09,71
257.13,71
258.03,71
259.08,71
260.12,71
261.02,71
262.02,71
263.03,71
264.09,71
265.1,71
266.01,71
267.07,71
268.13,71
269.07,71
270.12,71
271.09,71
272.16,71
273.09,71
274.02,71
275.04,71
276.1,71
277.04,71
278.1,71
279.02,71
280.02,71
281.11,71
282.01,71
283.03,71
284.09,71
285.01,71
286.08,71
287.13,71
288.09,70
289.16,70
290.04,70
291.09,70
292.16,70
293.12,70
294.05,69
295.16,68
296.07,68
297.11,68
298.02,68
299.09,68
300.03,68
301.1,68
302.01,68
303.05,68
304.14,68
305.06,68
306.09,68
307.1,68
308.02,68
309.08,68
310.02,68
311.1,68
312,68
313.05,68
314.07,68
315.17,69
316.14,69
317.07,69
318.02,69
319.1,69
320.01,69
321.14,69
322.03,69
323.16,69
324.08,69
325.17,69
326.13,69
327.05,69
328.11,69
329.02,69
330.09,69
331.06,69
332.11,69
333,69
334.04,69
335.11,69
336.14,69
337.07,68
338.13,68
339.04,68
340.08,67
341.01,67
342.04,67
343.11,67
344.03,67
345.11,67
346.03,67
347.06,67
348.13,67
349.06,67
350.13,67
351.02,66
352.06,66
353.11,66
354.16,66
355.15,66
356.09,66
357.14,66
358.04,66
359.13,66
360.07,66
361,66
362.07,66
363.15,66
364.07,66
365,66
366.08,66
367.15,66
368.11,66
369.1,66
370,66
371.03,66
372.1,66
373.02,66
374.08,66
375.12,66
376.03,66
377.08,66
378.12,66
379.13,66
380.03,65
381.09,64
382.15,65
383.07,65
384.11,65
385.01,65
386.07,65
387.1,65
388.15,65
389.09,65
390.05,65
391.11,65
392.14,65
393.07,65
394.12,64
395.14,64
396.04,64
397.12,64
398.02,64
399.07,65
400.02,66
401.1,67
402.06,68
403.08,69
404.13,69
405.06,68
406.11,69
407.04,69
408.1,69
409.12,69
410.14,68
411.03,68
412.09,67
413.14,67
414.05,67
415.07,67
416.14,66
417,67
418.04,67
419.01,67
420.09,67
421.12,66
422.13,65
423.08,65
424.03,64
